regiao,uf,municipio,cod_municipio,total_matriculas,matriculas_federal,matriculas_estadual,matriculas_municipal,matriculas_privada,ano,fonte,pct_publica,pct_privada
Norte,Pará,Capanema,1502202,17989.0,0.0,6034.0,5669.0,3556.0,2022,INEP — Sinopse Estatística da Educação Básica,65.1,19.8
Norte,Pará,Capitão Poço,1502301,14107.0,0.0,3539.0,4585.0,667.0,2022,INEP — Sinopse Estatística da Educação Básica,57.6,4.7
Norte,Pará,Castanhal,1502400,53957.0,597.0,13561.0,20816.0,14871.0,2022,INEP — Sinopse Estatística da Educação Básica,64.8,27.6
Norte,Pará,Chaves,1502509,7983.0,0.0,668.0,1608.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,28.5,0.0
Norte,Pará,Colares,1502608,3407.0,0.0,965.0,590.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,45.6,0.0
Norte,Pará,Conceição do Araguaia,1502707,11535.0,285.0,3360.0,3942.0,1875.0,2022,INEP — Sinopse Estatística da Educação Básica,65.8,16.3
Norte,Pará,Concórdia do Pará,1502756,12599.0,0.0,2017.0,4847.0,805.0,2022,INEP — Sinopse Estatística da Educação Básica,54.5,6.4
Norte,Pará,Cumaru do Norte,1502764,3249.0,0.0,235.0,1443.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,51.6,0.0
Norte,Pará,Curionópolis,1502772,8260.0,0.0,1069.0,5483.0,182.0,2022,INEP — Sinopse Estatística da Educação Básica,79.3,2.2
Norte,Pará,Curralinho,1502806,12721.0,0.0,2305.0,3329.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,44.3,0.0
Norte,Pará,Curuá,1502855,4492.0,0.0,923.0,2034.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,65.8,0.0
Norte,Pará,Curuçá,1502905,11079.0,0.0,1732.0,2378.0,134.0,2022,INEP — Sinopse Estatística da Educação Básica,37.1,1.2
Norte,Pará,Dom Eliseu,1502939,11179.0,0.0,1426.0,6259.0,1060.0,2022,INEP — Sinopse Estatística da Educação Básica,68.7,9.5
Norte,Pará,Eldorado do Carajás,1502954,7908.0,0.0,1205.0,4038.0,331.0,2022,INEP — Sinopse Estatística da Educação Básica,66.3,4.2
Norte,Pará,Faro,1503002,3300.0,0.0,833.0,1290.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,64.3,0.0
Norte,Pará,Floresta do Araguaia,1503044,5058.0,0.0,521.0,2864.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,66.9,0.0
Norte,Pará,Garrafão do Norte,1503077,7813.0,0.0,657.0,2632.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,42.1,0.0
Norte,Pará,Goianésia do Pará,1503093,8375.0,0.0,1296.0,4234.0,389.0,2022,INEP — Sinopse Estatística da Educação Básica,66.0,4.6
Norte,Pará,Gurupá,1503101,15846.0,0.0,1151.0,3560.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,29.7,0.0
Norte,Pará,Igarapé-Açu,1503200,10136.0,0.0,3943.0,2883.0,696.0,2022,INEP — Sinopse Estatística da Educação Básica,67.3,6.9
Norte,Pará,Igarapé-Miri,1503309,19438.0,0.0,1442.0,5555.0,286.0,2022,INEP — Sinopse Estatística da Educação Básica,36.0,1.5
Norte,Pará,Inhangapi,1503408,2626.0,0.0,1152.0,611.0,141.0,2022,INEP — Sinopse Estatística da Educação Básica,67.1,5.4
Norte,Pará,Ipixuna do Pará,1503457,12628.0,0.0,900.0,4062.0,197.0,2022,INEP — Sinopse Estatística da Educação Básica,39.3,1.6
Norte,Pará,Irituia,1503507,8148.0,0.0,2175.0,861.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,37.3,0.0
Norte,Pará,Itaituba,1503606,36318.0,319.0,2921.0,19413.0,4648.0,2022,INEP — Sinopse Estatística da Educação Básica,62.4,12.8
Norte,Pará,Itupiranga,1503705,12129.0,0.0,1293.0,4646.0,122.0,2022,INEP — Sinopse Estatística da Educação Básica,49.0,1.0
Norte,Pará,Jacareacanga,1503754,8334.0,0.0,1014.0,2798.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,45.7,0.0
Norte,Pará,Jacundá,1503804,11221.0,0.0,1643.0,7436.0,1446.0,2022,INEP — Sinopse Estatística da Educação Básica,80.9,12.9
Norte,Pará,Juruti,1503903,19154.0,0.0,3548.0,6172.0,814.0,2022,INEP — Sinopse Estatística da Educação Básica,50.7,4.2
Norte,Pará,Limoeiro do Ajuru,1504000,8629.0,0.0,1646.0,1961.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,41.8,0.0
Norte,Pará,Mãe do Rio,1504059,9722.0,0.0,1744.0,5142.0,727.0,2022,INEP — Sinopse Estatística da Educação Básica,70.8,7.5
Norte,Pará,Magalhães Barata,1504109,2555.0,0.0,594.0,968.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,61.1,0.0
Norte,Pará,Marabá,1504208,74024.0,453.0,10910.0,40821.0,10692.0,2022,INEP — Sinopse Estatística da Educação Básica,70.5,14.4
Norte,Pará,Maracanã,1504307,8143.0,0.0,1556.0,2655.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,51.7,0.0
Norte,Pará,Marapanim,1504406,6771.0,0.0,705.0,1896.0,142.0,2022,INEP — Sinopse Estatística da Educação Básica,38.4,2.1
Norte,Pará,Marituba,1504422,31008.0,0.0,5850.0,22710.0,690.0,2022,INEP — Sinopse Estatística da Educação Básica,92.1,2.2
Norte,Pará,Medicilândia,1504455,6956.0,0.0,957.0,3226.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,60.1,0.0
Norte,Pará,Melgaço,1504505,11240.0,0.0,1636.0,3095.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,42.1,0.0
Norte,Pará,Mocajuba,1504604,10385.0,0.0,2217.0,5072.0,346.0,2022,INEP — Sinopse Estatística da Educação Básica,70.2,3.3
Norte,Pará,Moju,1504703,24343.0,0.0,4160.0,6346.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,43.2,0.0
Norte,Pará,Mojuí dos Campos,1504752,5227.0,0.0,964.0,1982.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,56.4,0.0
Norte,Pará,Monte Alegre,1504802,17860.0,0.0,1929.0,6085.0,515.0,2022,INEP — Sinopse Estatística da Educação Básica,44.9,2.9
Norte,Pará,Muaná,1504901,10580.0,0.0,1810.0,2586.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,41.6,0.0
Norte,Pará,Nova Esperança do Piriá,1504950,6165.0,0.0,955.0,3178.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,67.0,0.0
Norte,Pará,Nova Ipixuna,1504976,3374.0,0.0,522.0,1872.0,61.0,2022,INEP — Sinopse Estatística da Educação Básica,71.0,1.8
Norte,Pará,Nova Timboteua,1505007,2945.0,0.0,409.0,1195.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,54.5,0.0
Norte,Pará,Novo Progresso,1505031,10033.0,0.0,973.0,6012.0,1471.0,2022,INEP — Sinopse Estatística da Educação Básica,69.6,14.7
Norte,Pará,Novo Repartimento,1505064,18658.0,0.0,1433.0,5882.0,1047.0,2022,INEP — Sinopse Estatística da Educação Básica,39.2,5.6
Norte,Pará,Óbidos,1505106,15434.0,391.0,2753.0,6169.0,286.0,2022,INEP — Sinopse Estatística da Educação Básica,60.3,1.9
Norte,Pará,Oeiras do Pará,1505205,12156.0,0.0,1454.0,4789.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,51.4,0.0
Norte,Pará,Oriximiná,1505304,21420.0,0.0,3551.0,9896.0,1815.0,2022,INEP — Sinopse Estatística da Educação Básica,62.8,8.5
Norte,Pará,Ourém,1505403,5158.0,0.0,1913.0,928.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,55.1,0.0
Norte,Pará,Ourilândia do Norte,1505437,9533.0,0.0,1300.0,6180.0,878.0,2022,INEP — Sinopse Estatística da Educação Básica,78.5,9.2
Norte,Pará,Pacajá,1505486,12061.0,0.0,358.0,6493.0,49.0,2022,INEP — Sinopse Estatística da Educação Básica,56.8,0.4
Norte,Pará,Palestina do Pará,1505494,1927.0,0.0,298.0,1252.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,80.4,0.0
Norte,Pará,Paragominas,1505502,30205.0,743.0,4479.0,17115.0,4233.0,2022,INEP — Sinopse Estatística da Educação Básica,74.0,14.0
Norte,Pará,Parauapebas,1505536,73883.0,620.0,11373.0,43869.0,12956.0,2022,INEP — Sinopse Estatística da Educação Básica,75.6,17.5
Norte,Pará,Pau D'Arco,1505551,2156.0,0.0,333.0,1377.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,79.3,0.0
Norte,Pará,Peixe-Boi,1505601,2906.0,0.0,281.0,1030.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,45.1,0.0
Norte,Pará,Piçarra,1505635,4125.0,0.0,390.0,1665.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,49.8,0.0
Norte,Pará,Placas,1505650,7270.0,0.0,743.0,2318.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,42.1,0.0
Norte,Pará,Ponta de Pedras,1505700,7263.0,0.0,2327.0,2232.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,62.8,0.0
Norte,Pará,Portel,1505809,23797.0,0.0,2166.0,8272.0,415.0,2022,INEP — Sinopse Estatística da Educação Básica,43.9,1.7
Norte,Pará,Porto de Moz,1505908,17469.0,0.0,1671.0,5166.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,39.1,0.0
Norte,Pará,Prainha,1506005,11926.0,0.0,957.0,2665.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,30.4,0.0
Norte,Pará,Primavera,1506104,3219.0,0.0,1555.0,1287.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,88.3,0.0
Norte,Pará,Quatipuru,1506112,3157.0,0.0,882.0,774.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,52.5,0.0
Norte,Pará,Redenção,1506138,21751.0,0.0,3394.0,14234.0,3419.0,2022,INEP — Sinopse Estatística da Educação Básica,81.0,15.7
Norte,Pará,Rio Maria,1506161,4339.0,0.0,643.0,3032.0,322.0,2022,INEP — Sinopse Estatística da Educação Básica,84.7,7.4
Norte,Pará,Rondon do Pará,1506187,8730.0,0.0,1338.0,6005.0,329.0,2022,INEP — Sinopse Estatística da Educação Básica,84.1,3.8
Norte,Pará,Rurópolis,1506195,7447.0,0.0,863.0,3419.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,57.5,0.0
Norte,Pará,Salinópolis,1506203,11558.0,0.0,4166.0,5583.0,565.0,2022,INEP — Sinopse Estatística da Educação Básica,84.3,4.9
Norte,Pará,Salvaterra,1506302,6952.0,0.0,1841.0,2192.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,58.0,0.0
Norte,Pará,Santa Bárbara do Pará,1506351,6037.0,0.0,2523.0,1662.0,38.0,2022,INEP — Sinopse Estatística da Educação Básica,69.3,0.6
Norte,Pará,Santa Cruz do Arari,1506401,2085.0,0.0,348.0,662.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,48.4,0.0
Norte,Pará,Santa Izabel do Pará,1506500,17289.0,0.0,3537.0,6425.0,1878.0,2022,INEP — Sinopse Estatística da Educação Básica,57.6,10.9
Norte,Pará,Santa Luzia do Pará,1506559,5655.0,0.0,1107.0,2561.0,78.0,2022,INEP — Sinopse Estatística da Educação Básica,64.9,1.4
Norte,Pará,Santa Maria das Barreiras,1506583,4748.0,0.0,649.0,310.0,79.0,2022,INEP — Sinopse Estatística da Educação Básica,20.2,1.7
Norte,Pará,Santa Maria do Pará,1506609,6953.0,0.0,2803.0,1872.0,264.0,2022,INEP — Sinopse Estatística da Educação Básica,67.2,3.8
Norte,Pará,Santana do Araguaia,1506708,16332.0,0.0,1232.0,8829.0,496.0,2022,INEP — Sinopse Estatística da Educação Básica,61.6,3.0
Norte,Pará,Santarém,1506807,99559.0,724.0,19969.0,36041.0,13791.0,2022,INEP — Sinopse Estatística da Educação Básica,57.0,13.9
Norte,Pará,Santarém Novo,1506906,1848.0,0.0,360.0,612.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,52.6,0.0
Norte,Pará,Santo Antônio do Tauá,1507003,7857.0,0.0,1393.0,2518.0,649.0,2022,INEP — Sinopse Estatística da Educação Básica,49.8,8.3
Norte,Pará,São Caetano de Odivelas,1507102,5056.0,0.0,1294.0,1903.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,63.2,0.0
Norte,Pará,São Domingos do Araguaia,1507151,6363.0,0.0,1032.0,3403.0,304.0,2022,INEP — Sinopse Estatística da Educação Básica,69.7,4.8
Norte,Pará,São Domingos do Capim,1507201,10621.0,0.0,1576.0,2209.0,147.0,2022,INEP — Sinopse Estatística da Educação Básica,35.6,1.4
Norte,Pará,São Félix do Xingu,1507300,18397.0,0.0,1139.0,6879.0,796.0,2022,INEP — Sinopse Estatística da Educação Básica,43.6,4.3
Norte,Pará,São Francisco do Pará,1507409,3861.0,0.0,845.0,1386.0,262.0,2022,INEP — Sinopse Estatística da Educação Básica,57.8,6.8
Norte,Pará,São Geraldo do Araguaia,1507458,6756.0,0.0,809.0,3907.0,135.0,2022,INEP — Sinopse Estatística da Educação Básica,69.8,2.0
Norte,Pará,São João da Ponta,1507466,1675.0,0.0,350.0,416.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,45.7,0.0
Norte,Pará,São João de Pirabas,1507474,5314.0,0.0,1111.0,2297.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,64.1,0.0
Norte,Pará,São João do Araguaia,1507508,4153.0,0.0,595.0,549.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,27.5,0.0
Norte,Pará,São Miguel do Guamá,1507607,16435.0,0.0,2543.0,8897.0,385.0,2022,INEP — Sinopse Estatística da Educação Básica,69.6,2.3
Norte,Pará,São Sebastião da Boa Vista,1507706,8055.0,0.0,1329.0,2920.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,52.7,0.0
Norte,Pará,Sapucaia,1507755,2094.0,0.0,231.0,1709.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,92.6,0.0
Norte,Pará,Senador José Porfírio,1507805,6849.0,0.0,677.0,2437.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,45.5,0.0
Norte,Pará,Soure,1507904,7172.0,0.0,2319.0,4579.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,96.2,0.0
Norte,Pará,Tailândia,1507953,23826.0,0.0,4065.0,12174.0,1522.0,2022,INEP — Sinopse Estatística da Educação Básica,68.2,6.4
Norte,Pará,Terra Alta,1507961,2629.0,0.0,738.0,758.0,130.0,2022,INEP — Sinopse Estatística da Educação Básica,56.9,4.9
Norte,Pará,Terra Santa,1507979,5242.0,0.0,995.0,3927.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,93.9,0.0
Norte,Pará,Tomé-Açu,1508001,23026.0,0.0,3704.0,9643.0,359.0,2022,INEP — Sinopse Estatística da Educação Básica,58.0,1.6
Norte,Pará,Tracuateua,1508035,7808.0,0.0,975.0,1989.0,89.0,2022,INEP — Sinopse Estatística da Educação Básica,38.0,1.1
Norte,Pará,Trairão,1508050,4225.0,0.0,373.0,1878.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,53.3,0.0
Norte,Pará,Tucumã,1508084,10241.0,0.0,1046.0,7216.0,1164.0,2022,INEP — Sinopse Estatística da Educação Básica,80.7,11.4
Norte,Pará,Tucuruí,1508100,28550.0,504.0,4282.0,15991.0,5360.0,2022,INEP — Sinopse Estatística da Educação Básica,72.8,18.8
Norte,Pará,Ulianópolis,1508126,8002.0,0.0,1504.0,4975.0,216.0,2022,INEP — Sinopse Estatística da Educação Básica,81.0,2.7
Norte,Pará,Uruará,1508159,14141.0,0.0,1438.0,5502.0,346.0,2022,INEP — Sinopse Estatística da Educação Básica,49.1,2.4
Norte,Pará,Vigia,1508209,13167.0,155.0,4414.0,4345.0,868.0,2022,INEP — Sinopse Estatística da Educação Básica,67.7,6.6
Norte,Pará,Viseu,1508308,20448.0,0.0,1505.0,3715.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,25.5,0.0
Norte,Pará,Vitória do Xingu,1508357,5246.0,0.0,812.0,2589.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,64.8,0.0
Norte,Pará,Xinguara,1508407,13019.0,0.0,1832.0,7823.0,1548.0,2022,INEP — Sinopse Estatística da Educação Básica,74.2,11.9
Norte,Amapá,Amapá,1600105,2546.0,0.0,1108.0,1080.0,48.0,2022,INEP — Sinopse Estatística da Educação Básica,85.9,1.9
Norte,Amapá,Calçoene,1600204,3385.0,0.0,1293.0,1008.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,68.0,0.0
Norte,Amapá,Cutias,1600212,1613.0,0.0,451.0,559.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,62.6,0.0
Norte,Amapá,Ferreira Gomes,1600238,2308.0,0.0,265.0,1646.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,82.8,0.0
Norte,Amapá,Itaubal,1600253,2162.0,0.0,526.0,571.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,50.7,0.0
Norte,Amapá,Laranjal do Jari,1600279,12841.0,700.0,3215.0,5946.0,600.0,2022,INEP — Sinopse Estatística da Educação Básica,76.8,4.7
Norte,Amapá,Macapá,1600303,115107.0,895.0,55546.0,28476.0,15315.0,2022,INEP — Sinopse Estatística da Educação Básica,73.8,13.3
Norte,Amapá,Mazagão,1600402,8545.0,0.0,2109.0,1436.0,86.0,2022,INEP — Sinopse Estatística da Educação Básica,41.5,1.0
Norte,Amapá,Oiapoque,1600501,8928.0,99.0,1718.0,3681.0,59.0,2022,INEP — Sinopse Estatística da Educação Básica,61.6,0.7
Norte,Amapá,Pedra Branca do Amapari,1600154,4431.0,65.0,1107.0,1545.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,61.3,0.0
Norte,Amapá,Porto Grande,1600535,5740.0,354.0,1617.0,2352.0,95.0,2022,INEP — Sinopse Estatística da Educação Básica,75.3,1.7
Norte,Amapá,Pracuúba,1600550,1332.0,0.0,327.0,360.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,51.6,0.0
Norte,Amapá,Santana,1600600,30460.0,407.0,13237.0,8274.0,3733.0,2022,INEP — Sinopse Estatística da Educação Básica,72.0,12.3
Norte,Amapá,Serra do Navio,1600055,1241.0,0.0,283.0,267.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,44.3,0.0
Norte,Amapá,Tartarugalzinho,1600709,4854.0,0.0,1351.0,1438.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,57.5,0.0
Norte,Amapá,Vitória do Jari,1600808,3608.0,0.0,955.0,1944.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,80.3,0.0
Norte,Tocantins,Abreulândia,1700251,659.0,0.0,251.0,360.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,92.7,0.0
Norte,Tocantins,Aguiarnópolis,1700301,1330.0,0.0,517.0,813.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Aliança do Tocantins,1700350,1265.0,0.0,609.0,656.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Almas,1700400,1831.0,0.0,807.0,865.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,91.3,0.0
Norte,Tocantins,Alvorada,1700707,2224.0,0.0,774.0,1336.0,114.0,2022,INEP — Sinopse Estatística da Educação Básica,94.9,5.1
Norte,Tocantins,Ananás,1701002,2412.0,0.0,1112.0,1110.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,92.1,0.0
Norte,Tocantins,Angico,1701051,742.0,0.0,351.0,391.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Aparecida do Rio Negro,1701101,1263.0,0.0,371.0,892.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Aragominas,1701309,1241.0,0.0,288.0,266.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,44.6,0.0
Norte,Tocantins,Araguacema,1701903,1511.0,0.0,601.0,506.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,73.3,0.0
Norte,Tocantins,Araguaçu,1702000,1663.0,0.0,668.0,920.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,95.5,0.0
Norte,Tocantins,Araguaína,1702109,45790.0,582.0,17274.0,18670.0,8712.0,2022,INEP — Sinopse Estatística da Educação Básica,79.8,19.0
Norte,Tocantins,Araguanã,1702158,1196.0,0.0,585.0,450.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,86.5,0.0
Norte,Tocantins,Araguatins,1702208,8101.0,0.0,2900.0,2279.0,749.0,2022,INEP — Sinopse Estatística da Educação Básica,63.9,9.2
Norte,Tocantins,Arapoema,1702307,1278.0,0.0,541.0,720.0,17.0,2022,INEP — Sinopse Estatística da Educação Básica,98.7,1.3
Norte,Tocantins,Arraias,1702406,2390.0,0.0,775.0,814.0,175.0,2022,INEP — Sinopse Estatística da Educação Básica,66.5,7.3
Norte,Tocantins,Augustinópolis,1702554,4937.0,0.0,2117.0,1674.0,614.0,2022,INEP — Sinopse Estatística da Educação Básica,76.8,12.4
Norte,Tocantins,Aurora do Tocantins,1702703,684.0,0.0,379.0,305.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Axixá do Tocantins,1702901,3404.0,0.0,908.0,1748.0,69.0,2022,INEP — Sinopse Estatística da Educação Básica,78.0,2.0
Norte,Tocantins,Babaçulândia,1703008,1766.0,0.0,710.0,619.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,75.3,0.0
Norte,Tocantins,Bandeirantes do Tocantins,1703057,828.0,0.0,193.0,564.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,91.4,0.0
Norte,Tocantins,Barra do Ouro,1703073,1216.0,0.0,395.0,367.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,62.7,0.0
Norte,Tocantins,Barrolândia,1703107,1241.0,0.0,632.0,609.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Bernardo Sayão,1703206,1184.0,0.0,224.0,529.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,63.6,0.0
Norte,Tocantins,Bom Jesus do Tocantins,1703305,1082.0,0.0,498.0,502.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,92.4,0.0
Norte,Tocantins,Brasilândia do Tocantins,1703602,546.0,0.0,225.0,321.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Brejinho de Nazaré,1703701,1111.0,0.0,462.0,617.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,97.1,0.0
Norte,Tocantins,Buriti do Tocantins,1703800,2361.0,0.0,828.0,1021.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,78.3,0.0
Norte,Tocantins,Cachoeirinha,1703826,492.0,0.0,262.0,230.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Campos Lindos,1703842,2729.0,0.0,791.0,1584.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,87.0,0.0
Norte,Tocantins,Cariri do Tocantins,1703867,888.0,0.0,215.0,673.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Norte,Tocantins,Carmolândia,1703883,636.0,0.0,151.0,485.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
